  3600.00000     2.8876e-14    -3.4142e-17 
  3602.00000     2.8089e-14     3.3189e-16 
  3604.00000     2.8294e-14     6.3630e-15 
  3606.00000     2.8256e-14     4.2766e-15 
  3608.00000     2.8268e-14     1.1937e-15 
  3610.00000     2.8692e-14    -1.6692e-15 
  3612.00000     2.7830e-14     4.3958e-15 
  3614.00000     2.9574e-14     9.7534e-16 
  3616.00000     2.9223e-14     4.0571e-15 
  3618.00000     2.9345e-14     3.5875e-15 
  3620.00000     2.9217e-14    -1.8236e-14 
  3622.00000     3.0102e-14    -1.7315e-16 
  3624.00000     2.9305e-14     9.9736e-16 
  3626.00000     2.9996e-14    -1.0501e-15 
  3628.00000     3.0877e-14    -5.9354e-16 
  3630.00000     3.0128e-14     1.1991e-15 
  3632.00000     2.9655e-14     1.3380e-15 
  3634.00000     3.0092e-14     2.2984e-15 
  3636.00000     2.9739e-14     1.4129e-15 
  3638.00000     2.9330e-14     1.5736e-15 
  3640.00000     2.9608e-14     2.6070e-15 
  3642.00000     2.9973e-14     3.7907e-15 
  3644.00000     2.9439e-14     1.1770e-15 
  3646.00000     2.9102e-14     9.3168e-16 
  3648.00000     2.9751e-14     1.1970e-15 
  3650.00000     2.9905e-14     2.1874e-15 
  3652.00000     3.0500e-14    -7.0698e-17 
  3654.00000     2.8858e-14     3.2110e-14 
  3656.00000     3.0129e-14     6.1646e-16 
  3658.00000     3.0115e-14     1.3355e-15 
  3660.00000     2.9374e-14     8.6978e-16 
  3662.00000     3.0609e-14    -3.6746e-15 
  3664.00000     2.9614e-14     5.6973e-16 
  3666.00000     2.9980e-14     1.2836e-15 
  3668.00000     2.9288e-14     7.4433e-16 
  3670.00000     3.0268e-14     7.6924e-16 
  3672.00000     2.9120e-14     1.2641e-15 
  3674.00000     2.9264e-14     1.3566e-15 
  3676.00000     2.8871e-14     1.8234e-15 
  3678.00000     2.9260e-14     1.7069e-15 
  3680.00000     2.9104e-14     1.1038e-15 
  3682.00000     2.8646e-14     1.3254e-15 
  3684.00000     2.9420e-14     1.1287e-15 
  3686.00000     2.8178e-14     2.3612e-15 
  3688.00000     2.7789e-14     1.0570e-15 
  3690.00000     2.9432e-14     1.4707e-15 
  3692.00000     2.8777e-14     1.7230e-15 
  3694.00000     2.9311e-14     2.8168e-15 
  3696.00000     2.9127e-14     1.3875e-15 
  3698.00000     2.9253e-14     1.1186e-15 
  3700.00000     2.9481e-14     9.8009e-16 
  3702.00000     2.9410e-14     1.9516e-15 
  3704.00000     2.8368e-14     9.9346e-16 
  3706.00000     2.7564e-14     9.0470e-16 
  3708.00000     2.8165e-14     1.5945e-16 
  3710.00000     2.7546e-14     7.7226e-16 
  3712.00000     2.7518e-14     2.0164e-15 
  3714.00000     2.8101e-14     2.0123e-15 
  3716.00000     2.8705e-14     2.6415e-15 
  3718.00000     2.9403e-14     8.7776e-16 
  3720.00000     2.8915e-14     7.1491e-16 
  3722.00000     2.6950e-14     5.9536e-16 
  3724.00000     2.8058e-14     1.2603e-15 
  3726.00000     2.9835e-14     1.3092e-15 
  3728.00000     3.0951e-14     2.6273e-15 
  3730.00000     3.0979e-14     3.2459e-15 
  3732.00000     2.9307e-14     2.0861e-15 
  3734.00000     2.7011e-14     1.3981e-15 
  3736.00000     2.6942e-14     9.1638e-16 
  3738.00000     2.8563e-14     1.3714e-15 
  3740.00000     3.1392e-14     1.9122e-15 
  3742.00000     3.2942e-14     1.0471e-15 
  3744.00000     3.3284e-14     1.1064e-15 
  3746.00000     3.1853e-14     1.5493e-15 
  3748.00000     2.9200e-14     8.1452e-16 
  3750.00000     2.7091e-14     7.6617e-16 
  3752.00000     2.7468e-14     1.6608e-15 
  3754.00000     2.9505e-14     1.0524e-15 
  3756.00000     3.2010e-14     1.3677e-15 
  3758.00000     3.3136e-14     7.4199e-16 
  3760.00000     3.5638e-14     7.3865e-16 
