  1350.00000     1.5670e-15    -4.5785e-19 
  1351.00000     3.2823e-15    -2.0630e-18 
  1352.00000     3.0174e-15     4.7137e-17 
  1353.00000     3.5460e-15    -1.1064e-18 
  1354.00000     2.8659e-15     4.4084e-16 
  1355.00000     3.3719e-15     1.0348e-15 
  1356.00000     2.0547e-15     1.4637e-16 
  1357.00000     1.4546e-15     4.5317e-17 
  1358.00000     2.4134e-15     6.4037e-17 
  1359.00000     2.4763e-15     7.6709e-17 
  1360.00000     2.2844e-15    -9.9795e-17 
  1361.00000     1.7216e-15    -1.0130e-16 
  1362.00000     1.1538e-15     1.9629e-16 
  1363.00000     2.2558e-15     1.6273e-16 
  1364.00000     1.6734e-15     1.2597e-17 
  1365.00000     1.9694e-15     1.4461e-16 
  1366.00000     1.2083e-15     1.3343e-16 
  1367.00000     1.3359e-15     1.0074e-16 
  1368.00000     3.1167e-16     2.5086e-17 
  1369.00000     2.0349e-15     1.0988e-16 
  1370.00000     8.0757e-16    -4.6217e-16 
  1371.00000     1.0132e-15    -4.4758e-16 
  1372.00000     2.0342e-15     1.8102e-16 
  1373.00000     2.3045e-15     8.8487e-17 
  1374.00000     2.1421e-15     4.3884e-17 
  1375.00000     3.3780e-15     1.0546e-16 
  1376.00000     1.4483e-15    -4.3649e-17 
  1377.00000     1.8890e-15    -1.2093e-16 
  1378.00000     1.5333e-15    -2.1642e-17 
  1379.00000     2.4143e-15     8.5401e-17 
  1380.00000     2.9617e-15     7.9689e-17 
  1381.00000     1.3247e-15     3.1490e-17 
  1382.00000     1.4210e-15     4.6658e-17 
  1383.00000     9.5470e-16     3.8789e-17 
  1384.00000     1.2797e-15     7.1175e-17 
  1385.00000     3.6507e-15     2.2092e-16 
  1386.00000     2.0897e-15     6.2456e-17 
  1387.00000     2.4235e-15     6.1265e-17 
  1388.00000     1.3432e-15     5.7096e-17 
  1389.00000     3.4788e-15     1.2945e-16 
  1390.00000     2.0279e-15     1.1722e-16 
  1391.00000     2.2415e-16     2.4569e-17 
  1392.00000     1.9148e-15     1.8303e-16 
  1393.00000     1.6287e-15     7.6675e-17 
  1394.00000     2.6282e-15     6.9551e-17 
  1395.00000     3.3085e-16     8.5585e-18 
  1396.00000     1.6211e-15     3.7421e-17 
  1397.00000     1.3791e-15     2.8719e-17 
  1398.00000     1.2605e-15     3.5366e-17 
  1399.00000     1.8235e-15     7.6942e-17 
  1400.00000     2.3558e-15     1.2754e-16 
  1401.00000     2.0692e-15     1.0416e-16 
  1402.00000     7.7238e-16    -3.5675e-17 
  1403.00000     2.1118e-15     6.1756e-16 
  1404.00000     9.1805e-16     9.6634e-16 
  1405.00000     8.1604e-16     2.4905e-16 
  1406.00000     2.1647e-15    -5.5161e-17 
  1407.00000     2.7710e-15     1.3782e-16 
  1408.00000     3.4026e-15     1.0060e-16 
  1409.00000     2.0991e-16     3.9441e-18 
  1410.00000     1.0388e-15     1.8729e-17 
  1411.00000     1.2004e-15     2.4068e-17 
  1412.00000     2.7020e-15    -3.0762e-16 
  1413.00000     1.8794e-15    -1.5104e-16 
  1414.00000     5.8406e-16     2.0223e-17 
  1415.00000     1.6618e-15     3.8647e-17 
  1416.00000     1.9555e-15     6.8050e-17 
  1417.00000     1.5755e-15     4.0424e-17 
  1418.00000     1.8860e-15     3.2607e-17 
  1419.00000     1.2387e-15     2.1263e-17 
  1420.00000     1.6142e-15     2.9503e-17 
  1421.00000     1.6570e-15     3.2913e-17 
  1422.00000     1.6181e-15     4.7783e-17 
  1423.00000     1.0886e-15     5.0448e-17 
  1424.00000     1.9314e-15     5.5100e-17 
  1425.00000     1.4018e-15     5.2570e-17 
  1426.00000     1.7022e-15     8.5172e-17 
  1427.00000     1.2837e-15     4.7773e-17 
  1428.00000     1.7443e-15     8.1085e-17 
  1429.00000     1.6590e-15     5.1903e-17 
  1430.00000     1.6828e-15     4.3888e-17 
  1431.00000     1.9433e-15     6.1533e-17 
  1432.00000     2.1872e-15     7.4627e-17 
  1433.00000     2.5538e-15     7.6886e-17 
  1434.00000     1.6886e-15     4.2814e-17 
  1435.00000     9.1502e-16     3.4345e-17 
  1436.00000     8.2696e-16     5.4893e-17 
  1437.00000     2.0471e-15     1.1272e-16 
  1438.00000     2.6436e-15     6.0707e-17 
  1439.00000     1.2422e-15     2.5566e-17 
  1440.00000     1.1137e-15     3.9968e-17 
  1441.00000     1.2588e-15     6.3100e-17 
  1442.00000     2.8311e-15     1.1420e-16 
  1443.00000     3.4878e-15     1.6333e-16 
  1444.00000     1.4923e-15     1.0893e-16 
  1445.00000     2.7985e-15     1.9084e-16 
  1446.00000     1.3374e-15     3.7394e-17 
  1447.00000     2.0928e-15     5.1802e-17 
  1448.00000     1.3764e-15     3.8570e-17 
  1449.00000     1.6312e-15     4.2918e-17 
  1450.00000     2.1698e-15     5.3212e-17 
  1451.00000     1.8780e-15     2.9868e-17 
  1452.00000     2.1756e-15     7.2099e-17 
  1453.00000     2.9106e-15     3.5142e-16 
  1454.00000     2.1458e-15     2.0684e-17 
  1455.00000     1.4667e-15    -3.5405e-17 
  1456.00000     2.1969e-15     7.9226e-17 
  1457.00000     1.0419e-15     2.6437e-17 
  1458.00000     1.1993e-15     1.6920e-17 
  1459.00000     2.5516e-15    -1.1070e-16 
  1460.00000     1.5149e-15     4.3965e-17 
  1461.00000     7.9423e-16     4.8368e-17 
  1462.00000     5.2429e-16     2.4402e-17 
  1463.00000     2.1657e-15     1.2762e-16 
  1464.00000     8.4757e-16     3.0912e-17 
  1465.00000     3.4814e-16     3.2875e-17 
