  4300.00    3.5045E-16
  4301.25    3.5255E-16
  4302.50    3.4788E-16
  4303.75    3.4474E-16
  4305.00    3.3745E-16
  4306.25    3.4176E-16
  4307.50    3.4951E-16
  4308.75    3.4360E-16
  4310.00    3.4760E-16
  4311.25    3.4085E-16
  4312.50    3.4071E-16
  4313.75    3.5385E-16
  4315.00    3.4610E-16
  4316.25    3.4923E-16
  4317.50    3.5262E-16
  4318.75    3.3953E-16
  4320.00    3.4008E-16
  4321.25    3.5009E-16
  4322.50    3.2769E-16
  4323.75    3.3668E-16
  4325.00    3.4198E-16
  4326.25    3.3406E-16
  4327.50    3.4467E-16
  4328.75    3.4134E-16
  4330.00    3.6080E-16
  4331.25    3.4969E-16
  4332.50    3.4467E-16
  4333.75    3.5485E-16
  4335.00    3.4273E-16
  4336.25    3.5024E-16
  4337.50    3.4193E-16
  4338.75    3.5329E-16
  4340.00    3.3934E-16
  4341.25    3.4538E-16
  4342.50    3.6368E-16
  4343.75    3.5080E-16
  4345.00    3.4766E-16
  4346.25    3.4560E-16
  4347.50    3.3693E-16
  4348.75    3.3101E-16
  4350.00    3.4277E-16
  4351.25    3.2921E-16
  4352.50    3.3522E-16
  4353.75    3.4306E-16
  4355.00    3.3776E-16
  4356.25    3.4128E-16
  4357.50    3.4450E-16
  4358.75    3.4237E-16
  4360.00    3.4704E-16
  4361.25    3.4564E-16
  4362.50    3.3126E-16
  4363.75    3.4515E-16
  4365.00    3.4964E-16
  4366.25    3.4951E-16
  4367.50    3.4942E-16
  4368.75    3.5707E-16
  4370.00    3.3049E-16
  4371.25    3.4628E-16
  4372.50    3.4485E-16
  4373.75    3.4164E-16
  4375.00    3.4204E-16
  4376.25    3.4871E-16
  4377.50    3.5273E-16
  4378.75    3.5399E-16
  4380.00    3.4946E-16
  4381.25    3.4033E-16
  4382.50    3.4603E-16
  4383.75    3.4138E-16
  4385.00    3.6012E-16
  4386.25    3.5449E-16
  4387.50    3.5509E-16
  4388.75    3.5125E-16
  4390.00    3.4938E-16
  4391.25    3.3979E-16
  4392.50    3.4638E-16
  4393.75    3.3990E-16
  4395.00    3.3908E-16
  4396.25    3.2624E-16
  4397.50    3.4630E-16
  4398.75    3.5286E-16
  4400.00    3.4376E-16
  4401.25    3.2573E-16
  4402.50    3.4181E-16
  4403.75    3.4058E-16
  4405.00    3.4798E-16
  4406.25    3.4850E-16
  4407.50    3.4730E-16
  4408.75    3.4750E-16
  4410.00    3.5497E-16
  4411.25    3.4452E-16
  4412.50    3.3739E-16
  4413.75    3.5491E-16
  4415.00    3.3777E-16
  4416.25    3.4935E-16
  4417.50    3.3996E-16
  4418.75    3.4617E-16
  4420.00    3.4074E-16
  4421.25    3.5481E-16
  4422.50    3.4226E-16
